"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
59,10833.521615,8028.093197,8805,9314293.274000,108283924.481035,18518913.834996,9314293.274000,80450717.372021,0.171022,11.140435,3086.340000,0,0.999194
60,11802.413393,8895.079010,9466,9684548.856000,108283924.481035,20073635.717996,9684548.856000,78525739.907020,0.185380,1.969726,2244.700000,0,0.998916
61,11310.925558,8539.895564,8964,9235328.864000,108283924.481035,18976907.520996,9235328.864000,80071688.096021,0.175251,0.431335,772.100000,0,0.999456
62,11759.012219,8944.188120,9203,9380974.404000,108283924.481035,19533168.041996,9380974.404000,79369782.035020,0.180388,0.531778,1621.040000,0,0.999902
63,11995.296202,9319.479119,7751,8901923.606000,108283924.481035,15950815.008996,8901923.606001,83431185.866022,0.147305,5.240001,5977.160000,0,0.998374
64,10959.149587,8225.048215,8727,8986152.238000,108283924.481035,18477676.795996,8986152.238001,80820095.447021,0.170641,38.255701,12661.170000,0,0.995507
65,10951.287884,8205.942510,9081,9135307.372000,108283924.481035,19334879.582996,9135307.372000,79813737.526021,0.178557,4.753162,11252.750000,0,0.996316
66,11760.957802,8891.916757,8970,9563470.150000,108283924.481035,18828629.793996,9563470.150000,79891824.537021,0.173882,0.000000,0.000000,0,1.000000
67,10353.635440,7660.912854,8280,8975623.660000,108283924.481035,17306371.112996,8975623.660001,82001929.708022,0.159824,0.035488,18.000000,0,0.999992
68,11347.973166,8542.323520,9206,9344124.254000,108283924.481035,19559489.585996,9344124.254000,79380310.641021,0.180632,2.412370,3193.900000,0,0.999816
69,11050.400385,8371.309325,8596,8928244.948000,108283924.481035,18161819.133996,8928244.948001,81193860.399021,0.167724,0.617575,119.680000,0,0.999871
70,11424.697538,8589.111907,8976,9449410.266000,108283924.481035,18901452.614996,9449410.266000,79933061.600021,0.174555,0.762551,281.200000,0,0.999712
71,11094.604404,8266.335458,9486,9419579.256000,108283924.481035,20258763.398996,9419579.256000,78605581.826020,0.187089,2.395169,4325.030000,0,0.999378
72,11554.992166,8732.045184,8800,9393257.820000,108283924.481035,18466270.866996,9393257.820000,80424395.794021,0.170536,4.969636,3705.840000,0,0.999003
73,11594.544826,8896.592471,8781,8993171.224000,108283924.481035,18616303.327996,8993171.224001,80674449.929021,0.171921,0.000988,0.500000,0,1.000000
74,10716.937054,8074.260752,8483,8808921.008000,108283924.481035,17924048.436996,8808921.008001,81550955.036021,0.165528,0.000000,0.000000,0,1.000000
75,11158.335690,8255.975610,9461,9670510.772000,108283924.481035,20067494.018996,9670510.772000,78545919.690020,0.185323,1.206848,257.100000,0,0.999110
76,11117.993946,8377.401751,9100,9135307.316000,108283924.481035,19384890.340996,9135307.316000,79763726.824021,0.179019,0.000000,0.000000,0,1.000000
77,11113.799690,8372.857299,8930,9135307.304000,108283924.481035,18937425.266996,9135307.304000,80211191.910021,0.174887,0.350200,2052.850000,0,0.999660
78,11229.294293,8444.547602,8782,9273933.676000,108283924.481035,18478554.215996,9273933.676000,80531436.589021,0.170649,2.566588,1870.200000,0,0.999480
79,10587.351678,7860.038181,9036,9087928.596000,108283924.481035,19240122.334996,9087928.596001,79955873.550021,0.177682,0.934918,1962.600000,0,0.999875
80,11405.056992,8666.930852,8850,9108985.822000,108283924.481035,18740014.204996,9108985.822000,80434924.454021,0.173064,5.430393,3729.500000,0,0.999247
81,10626.407763,7781.549389,9019,9480996.104000,108283924.481035,18998842.059996,9480996.104000,79804086.317021,0.175454,0.559542,2133.540000,0,0.999873
82,11023.207750,8193.256284,9322,9396767.390000,108283924.481035,19838497.154996,9396767.390000,79048659.936020,0.183208,10.921249,1802.300000,0,0.999628
83,11978.308825,9087.684201,9278,9635415.414000,108283924.481035,19603358.651996,9635415.414000,79045150.415021,0.181037,0.000000,0.000000,0,1.000000
84,11196.183155,8383.996529,8900,9373955.420000,108283924.481035,18739136.791996,9373955.420000,80170832.269021,0.173056,0.000000,0.000000,0,1.000000
85,11036.169388,8249.563024,8896,9282707.568000,108283924.481035,18774232.131996,9282707.568000,80226984.781021,0.173380,1.794094,910.000000,0,0.999614
86,10951.973159,8275.148704,8642,8919471.144000,108283924.481035,18287284.811996,8919471.144001,81077168.525021,0.168883,0.983112,303.400000,0,0.998779
87,11476.936243,8649.492462,9222,9331841.016000,108283924.481035,19607745.571996,9331841.016000,79344337.893020,0.181077,27.891476,4410.200000,0,0.998815
88,11239.802962,8562.204910,8597,8924735.564000,108283924.481035,18166206.014996,8924735.564001,81192982.902021,0.167765,0.177382,646.970000,0,0.999995
89,11130.004173,8465.231470,8768,8875602.088000,108283924.481035,18640869.960996,8875602.088001,80767452.432021,0.172148,2.092077,607.640000,0,0.998491
90,10715.396869,7993.756140,8626,9072135.764000,108283924.481035,18168838.141995,9072135.764001,81042950.575021,0.167789,0.000000,0.000000,0,1.000000
91,10594.838266,7845.871316,8893,9158119.148000,108283924.481035,18828629.883996,9158119.148000,80297175.449021,0.173882,1.531206,3452.660000,0,0.999905
92,10618.968626,7895.748615,9119,9077400.036000,108283924.481035,19463854.854996,9077400.036000,79742669.590021,0.179748,0.000000,0.000000,0,1.000000
93,11400.205132,8706.365874,8655,8979133.186000,108283924.481035,18291671.695996,8979133.186001,81013119.599021,0.168923,0.099302,375.160000,0,0.999999
94,11352.665068,8646.185903,9031,9021247.578000,108283924.481035,19260302.037996,9021247.578001,80002374.865022,0.177869,0.104892,379.470000,0,0.999997
95,10929.343514,8097.040904,9181,9437126.972000,108283924.481035,19447184.580995,9437126.972000,79399612.928021,0.179594,1.164519,611.440000,0,0.999520
96,11241.141322,8509.518437,8901,9103721.346000,108283924.481035,18876886.001996,9103721.346000,80303317.133021,0.174328,0.506481,203.400000,0,0.999841
97,11380.603331,8823.987665,8228,8512365.572000,108283924.481035,17401128.469996,8512365.572001,82370430.439022,0.160699,2.905994,3864.000000,0,0.999755
98,10457.378429,7806.737487,8522,8835242.434000,108283924.481035,18013541.477995,8835242.434001,81435140.569021,0.166355,0.068211,122.100000,0,0.999914
99,10994.221188,8222.247834,8409,9228309.826000,108283924.481035,17519575.045996,9228309.826000,81536039.609022,0.161793,3.480406,5084.660000,0,0.998374
100,10966.229737,8144.293484,8854,9403786.244000,108283924.481035,18603142.555996,9403786.244000,80276995.681021,0.171800,0.800380,5015.480000,0,0.999786
