"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
57,7397.889317,4907.835963,6957,4150019.524000,108283924.481035,16236841.757996,4150019.524000,87897063.199024,0.149947,0.041639,18.500000,0,0.999992
58,7622.494558,5067.450122,7033,4255305.460000,108283924.481035,16384242.023995,4255305.460000,87644376.997024,0.151308,1.861160,2534.800000,0,0.999613
59,7793.785641,5224.011650,6888,4281626.902000,108283924.481035,15989419.883996,4281626.902000,88012877.695024,0.147662,0.797851,859.500000,0,0.998801
60,7593.307645,5004.285519,7123,4314967.478000,108283924.481035,16591304.284995,4314967.478000,87377652.718024,0.153220,0.041639,18.500000,0,0.999992
61,7551.073039,4971.854979,7111,4295665.022000,108283924.481035,16569369.754995,4295665.022000,87418889.704024,0.153018,1.819047,2515.800000,0,0.999613
62,7786.008025,5135.921427,7235,4416743.806000,108283924.481035,16835216.684995,4416743.806000,87031963.990024,0.155473,0.040314,18.000000,0,0.999992
63,7579.895628,4946.027497,6802,4388667.528000,108283924.481035,15709534.864996,4388667.528000,88185722.088024,0.145077,0.667613,2907.620000,0,0.999976
64,7507.101216,4974.934810,6837,4220210.154000,108283924.481035,15885888.703996,4220210.154000,88177825.623024,0.146706,0.040314,18.000000,0,0.999992
65,7588.627217,5035.403633,6874,4255305.450000,108283924.481035,15965730.521996,4255305.450000,88062888.509024,0.147443,0.040314,18.000000,0,0.999992
66,7469.061879,4962.164062,6796,4178095.838000,108283924.481035,15799027.810996,4178095.838000,88306800.832024,0.145904,0.040314,18.000000,0,0.999992
67,7437.949419,4919.470203,6830,4197398.170000,108283924.481035,15878869.674996,4197398.170000,88207656.636024,0.146641,0.040314,18.000000,0,0.999992
68,7457.530902,4897.988852,7114,4265834.018000,108283924.481035,16592181.717995,4265834.018000,87425908.745024,0.153228,0.041639,18.500000,0,0.999992
69,7380.065326,4845.161470,7079,4221964.932000,108283924.481035,16521991.074995,4221964.932000,87539968.474024,0.152580,1.724897,1294.750000,0,0.999374
70,7543.241719,4987.911114,6829,4258814.944000,108283924.481035,15845529.134996,4258814.944000,88179580.402024,0.146333,0.041639,18.500000,0,0.999992
71,7503.220746,4846.587272,6951,4427272.426000,108283924.481035,16082422.434996,4427272.426000,87774229.620024,0.148521,0.270019,525.880000,0,0.999969
72,7430.738082,4875.407423,6866,4258815.034000,108283924.481035,15942918.576996,4258815.034000,88082190.870024,0.147233,0.041639,18.500000,0,0.999992
73,7549.618117,4932.967010,6908,4355326.966000,108283924.481035,16005212.798996,4355326.966000,87923384.716024,0.147808,3.454927,1871.200000,0,0.999480
74,7474.045383,4924.516608,6821,4244776.874000,108283924.481035,15831490.986996,4244776.874000,88207656.620024,0.146204,2.662651,1023.500000,0,0.999829
75,7659.105096,5049.107799,6871,4344798.454000,108283924.481035,15913087.573996,4344798.454000,88026038.453024,0.146957,3.118225,5226.260000,0,0.998374
76,7501.660734,4958.422145,7029,4234248.218000,108283924.481035,16384242.050995,4234248.218000,87665434.212024,0.151308,2.689658,428.400000,0,0.995507
77,7466.540815,4905.275740,6997,4265833.994000,108283924.481035,16284220.443995,4265833.994000,87733870.043024,0.150384,1.764678,5124.200000,0,0.998901
78,7655.888578,5121.616446,7037,4223719.696000,108283924.481035,16410563.489995,4223719.696000,87649641.295024,0.151551,0.040314,18.000000,0,0.999992
79,7463.486884,4881.836125,7188,4302684.074000,108283924.481035,16768535.613995,4302684.074000,87212704.793024,0.154857,0.040314,18.000000,0,0.999992
80,7425.899805,4888.467795,6909,4228983.952000,108283924.481035,16071016.463996,4228983.952000,87983924.065024,0.148416,0.041639,18.500000,0,0.999992
81,7511.452372,4938.223130,7083,4288646.004000,108283924.481035,16499179.121995,4288646.004000,87496099.355024,0.152370,0.041639,18.500000,0,0.999992
82,7397.948266,4862.621996,7062,4225474.384000,108283924.481035,16475489.831995,4225474.384000,87582960.265024,0.152151,0.041639,18.500000,0,0.999992
83,7509.203959,4993.627744,6826,4186869.604000,108283924.481035,15873605.376996,4186869.604000,88223449.500024,0.146592,3.454453,1870.700000,0,0.999480
84,7378.361715,4864.091486,6713,4190379.138000,108283924.481035,15574417.894996,4190379.138000,88519127.448024,0.143829,0.042746,21.940000,0,0.999992
85,7531.695160,4999.528767,6728,4220210.132000,108283924.481035,15598984.624996,4220210.132000,88464729.724024,0.144056,0.040314,18.000000,0,0.999992
86,7561.844470,5023.359591,6900,4230738.734000,108283924.481035,16046449.742996,4230738.734000,88006736.004024,0.148189,0.041639,18.500000,0,0.999992
87,7505.377583,4961.628400,6749,4239512.574000,108283924.481035,15644608.498996,4239512.574000,88399803.408024,0.144478,0.041639,18.500000,0,0.999992
88,7563.275428,5029.001981,6894,4223719.680000,108283924.481035,16034166.387996,4223719.680000,88026038.413024,0.148075,0.041639,18.500000,0,0.999992
89,7609.788036,4981.232637,6407,4379893.790000,108283924.481035,14674223.398997,4379893.790000,89229807.292024,0.135516,0.619125,401.700000,0,0.999858
90,7512.430205,4963.418048,6945,4248286.406000,108283924.481035,16156122.534996,4248286.406000,87879515.540024,0.149201,0.040314,18.000000,0,0.999992
91,7418.922937,4895.178916,6838,4206172.054000,108283924.481035,15895539.928996,4206172.054000,88182212.498024,0.146795,0.040789,18.500000,0,0.999992
92,7514.391049,5000.121911,6799,4190379.166000,108283924.481035,15800782.595996,4190379.166000,88292762.719024,0.145920,0.041639,18.500000,0,0.999992
93,7634.324808,5057.286306,7079,4293910.280000,108283924.481035,16486018.385995,4293910.280000,87503995.815024,0.152248,0.692334,556.100000,0,0.999664
94,7411.829963,4941.780941,6931,4116678.972000,108283924.481035,16185076.202996,4116678.972000,87982169.306024,0.149469,0.041639,18.500000,0,0.999992
95,7380.562225,4899.109012,6760,4134226.642000,108283924.481035,15726205.084996,4134226.642000,88423492.754024,0.145231,0.917228,1230.800000,0,0.999813
96,7443.500939,4898.700231,6880,4241267.324000,108283924.481035,15988542.503996,4241267.324000,88054114.653024,0.147654,0.040314,18.000000,0,0.999992
97,7593.025953,5054.575230,6787,4228983.952000,108283924.481035,15749894.432996,4228983.952000,88305046.096024,0.145450,1.060352,1905.360000,0,0.999550
98,7473.840309,4942.038870,7003,4218455.400000,108283924.481035,16323702.637995,4218455.400000,87741766.443024,0.150749,0.728199,861.140000,0,0.999982
99,7613.560106,5069.183605,6927,4239512.548000,108283924.481035,16113130.818996,4239512.548000,87931281.114024,0.148804,0.668972,640.200000,0,0.999860
100,7466.393843,4961.600449,6975,4174586.258000,108283924.481035,16271937.049995,4174586.258000,87837401.173024,0.150271,0.041639,18.500000,0,0.999992
