id1	id2	boundary
177	177	14216.000648
177	839	15873.065800
177	1427	27798.718000
177	3497	27798.718000
177	3896	27798.718000
178	234	27798.718100
178	708	27798.718100
178	2757	27798.718100
179	1541	27798.718100
179	1772	27798.718000
179	2113	27798.718100
179	4271	27798.718000
180	180	94343.901158
180	1652	8808.550100
180	1915	27798.718000
180	3642	27798.718100
180	4293	6999.114800
181	271	27798.718000
181	1736	27798.718100
181	3444	27798.718100
181	4457	27798.718000
182	1412	27798.718000
182	4228	27798.718000
182	4544	27798.718100
183	416	27798.718100
183	4244	27798.718100
183	4461	27798.718100
184	3110	27798.718000
184	3485	27798.718100
184	3872	27798.718000
184	4458	27798.718100
185	663	27798.718000
185	764	27798.718000
185	1620	27798.718000
185	2831	27798.718000
186	970	27798.718000
186	1436	27798.718000
186	2678	27798.718100
186	4624	27798.718100
187	996	27798.718100
187	3418	27798.718100
187	3904	27798.718100
187	3979	27798.718100
188	1383	27798.718000
188	1762	27798.718100
188	1965	27798.718000
189	1275	27798.718100
189	1322	27798.718100
189	3231	27798.718100
189	4282	27798.718100
190	190	51444.915077
190	1752	20206.515900
190	2060	17076.967300
190	2626	11328.883200
190	4242	17605.840600
191	886	27798.718100
191	2188	27798.718100
191	2321	27798.718100
191	2871	27798.718100
192	1481	27798.718000
192	1496	27798.718000
192	4253	27798.718000
193	3183	27798.718100
193	3552	27798.718000
193	4529	27798.718000
194	280	27798.718000
194	3393	27798.718000
194	4603	27798.718100
195	1497	27798.718000
195	1592	27798.718100
195	3012	27798.718100
195	4481	27798.718000
196	2133	27798.718100
196	2517	27798.718100
196	3959	27798.718100
197	584	27798.718100
197	1461	27798.718100
197	1686	27798.718100
198	1189	27798.718100
198	1819	27798.718000
198	3518	27798.718000
198	4117	27798.718100
199	307	27798.718000
199	2688	27798.718100
199	4074	27798.718100
199	4179	27798.718000
200	289	27798.718000
200	1855	27798.718000
200	2811	27798.718000
200	3617	27798.718000
201	1563	27798.718100
201	2087	27798.718100
201	2310	27798.718100
201	4011	27798.718100
202	1012	27798.718100
202	1125	27798.718100
202	1940	27798.718100
202	3202	27798.718100
203	1180	27798.718100
203	2006	27798.718100
203	4360	27798.718100
203	4609	27798.718100
204	1639	27798.718100
204	3143	27798.718000
204	3762	27798.718100
204	4266	27798.718000
205	1584	27798.718100
205	2505	27798.718000
205	3631	27798.718000
205	3933	27798.718100
206	1250	27798.718100
206	1478	27798.718100
206	2370	27798.718100
206	4623	27798.718100
207	565	27798.718000
207	1041	27798.718000
207	3240	27798.718000
207	3750	27798.718000
208	1097	27798.718000
208	2386	27798.718100
208	2485	27798.718000
208	3760	27798.718100
209	742	27798.718100
209	1744	27798.718000
209	2363	27798.718000
209	3454	27798.718100
210	235	27798.718100
210	940	27798.718100
210	2675	27798.718000
210	3289	27798.718000
211	211	97713.364697
211	717	4579.734400
211	732	24526.787800
211	1646	5687.562800
211	1865	629.760100
212	2367	27798.718000
212	2872	27798.718000
212	3808	27798.718000
212	4189	27798.718000
213	328	27798.718000
213	1554	27798.718100
213	1878	27798.718100
213	2269	27798.718000
214	1011	27798.718100
214	1893	27798.718100
214	2681	27798.718100
214	2944	27798.718100
215	215	21309.175207
215	1717	22855.633700
215	2019	7192.983800
215	2087	27798.718000
215	4011	27798.718000
216	509	27798.718000
216	821	27798.718100
216	2182	27798.718100
216	3575	27798.718000
217	217	8216.006115
217	697	27798.718100
217	1198	27798.718100
217	2050	22175.185700
217	2863	27798.718100
218	451	27798.718100
218	1063	27798.718100
218	1360	27798.718000
218	4509	27798.718000
219	1506	27798.718000
219	2511	27798.718000
219	3190	27798.718000
219	3328	27798.718000
220	1670	27798.718100
220	3561	27798.718100
220	4106	27798.718100
221	789	27798.718100
