"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
15,16932.205916,8522.900293,8902,8408834.462000,108283924.481035,19226961.551996,8408834.462001,80648128.467022,0.177561,0.471161,250.500000,0,0.999902
16,18025.412610,8986.537967,9076,9023002.394000,108283924.481035,19377871.274996,9023002.394001,79883050.812021,0.178954,15.872248,4136.100000,0,0.999614
17,16626.839209,8300.478723,8830,8326360.486000,108283924.481035,19078683.949996,8326360.486001,80878880.045021,0.176191,0.000000,0.000000,0,1.000000
18,18208.221426,9190.636513,9465,9015983.196000,108283924.481035,20405286.340996,9015983.196001,78862654.944021,0.188442,1.601717,3938.060000,0,0.998986
19,16943.957671,8371.881663,8998,8572027.648000,108283924.481035,19398051.114996,8572027.648001,80313845.718021,0.179141,0.048359,18.000000,0,0.999992
20,17555.665554,9062.602356,8933,8493063.198000,108283924.481035,19266443.754996,8493063.198001,80524417.528021,0.177925,0.000000,0.000000,0,1.000000
21,16504.352135,8496.147149,8783,8006993.292000,108283924.481035,19114656.573996,8006993.292001,81162274.615021,0.176523,1.211694,2853.470000,0,0.999692
22,17543.302624,9035.678892,8926,8507101.318000,108283924.481035,19240999.710996,8507101.318001,80535823.452021,0.177690,0.522414,103.360000,0,0.999901
23,17091.770912,8382.232463,8594,8707144.658000,108283924.481035,18267104.961995,8707144.658001,81309674.861022,0.168696,2.393791,891.000000,0,0.999622
24,17113.852543,8575.165501,9277,8538687.042000,108283924.481035,20149090.645996,8538687.042001,79596146.793020,0.186076,0.000000,0.000000,0,1.000000
25,16966.435060,8570.662279,8746,8382512.924000,108283924.481035,18829507.311996,8382512.924001,81071904.245022,0.173890,13.259857,1995.800000,0,0.999628
26,17172.551877,8744.414851,8917,8428137.026000,108283924.481035,19256792.513996,8428137.026001,80598994.941021,0.177836,0.000000,0.000000,0,1.000000
27,17625.992914,9233.036680,8618,8380758.296000,108283924.481035,18493469.649996,8380758.296001,81409696.535022,0.170787,12.197939,1784.300000,0,0.999628
28,16932.475970,8587.577904,8791,8343908.218000,108283924.481035,18967256.307996,8343908.218001,80972759.955021,0.175162,0.989848,570.900000,0,0.999932
29,16446.110677,8176.967234,8720,8266698.606000,108283924.481035,18818978.596996,8266698.606001,81198247.278021,0.173793,2.444837,910.000000,0,0.999614
30,17763.684034,9311.833016,9031,8445684.584000,108283924.481035,19548083.540996,8445684.584001,80290156.356021,0.180526,6.166434,1937.600000,0,0.998984
31,17022.598663,8666.209693,8853,8352682.090000,108283924.481035,19126062.508995,8352682.090001,80805179.882021,0.176629,3.706880,413.400000,0,0.995507
32,17115.391983,9124.143308,8395,7991200.316000,108283924.481035,18101279.782995,7991200.316001,82191444.382022,0.167165,0.048359,18.000000,0,0.999992
33,16649.281814,8331.619696,8796,8317586.736000,108283924.481035,18993577.783996,8317586.736001,80972759.961021,0.175405,0.075383,125.100000,0,0.999990
34,17958.369794,9231.065548,9539,8714163.746000,108283924.481035,20750975.036996,8714163.746001,78818785.698020,0.191635,13.140500,2279.800000,0,0.999628
35,17563.130504,8839.524251,9307,8721182.658000,108283924.481035,20136807.285996,8721182.658001,79425934.537021,0.185963,2.423595,1758.700000,0,0.999801
36,17570.479107,8910.748403,9598,8647482.714000,108283924.481035,20939612.250996,8647482.714001,78696829.516021,0.193377,12.247990,1802.800000,0,0.999628
37,17357.643939,8994.433375,8691,8363210.564000,108283924.481035,18694390.338996,8363210.564001,81226323.578022,0.172642,0.000000,0.000000,0,1.000000
38,16733.094169,8327.011254,8624,8405324.834000,108283924.481035,18496979.288996,8405324.834001,81381620.358022,0.170819,0.758081,364.700000,0,0.999922
39,17670.763104,9039.572864,8811,8624670.588000,108283924.481035,18879518.087996,8624670.588001,80779735.805021,0.174352,6.519652,5338.750000,0,0.997937
40,16648.351439,8379.935133,8161,8256170.008000,108283924.481035,17352872.316995,8256170.008001,82674882.156022,0.160253,12.246298,1802.300000,0,0.999628
41,17431.754440,8843.806563,9352,8577291.952000,108283924.481035,20327199.290996,8577291.952001,79379433.238021,0.187721,10.655924,3513.940000,0,0.999146
42,16790.295189,8317.433059,8681,8472006.218000,108283924.481035,18613671.074996,8472006.218001,81198247.188021,0.171897,0.855912,60.680000,0,0.999890
43,17333.558635,9048.848191,8562,8282491.374000,108283924.481035,18395202.924996,8282491.374001,81606230.182022,0.169879,2.219069,524.400000,0,0.999231
44,17187.339860,8792.495088,8749,8394796.412000,108283924.481035,18831262.075996,8394796.412001,81057865.993021,0.173906,0.048359,18.000000,0,0.999992
45,17506.913597,8960.844214,9257,8542196.698000,108283924.481035,20094692.901996,8542196.698001,79647034.881020,0.185574,3.872685,1505.200000,0,0.999614
46,16591.347857,8240.420653,8809,8350927.204000,108283924.481035,19011125.459996,8350927.204001,80921871.817021,0.175567,0.000000,0.000000,0,1.000000
47,16937.398491,8367.207584,8898,8568518.182000,108283924.481035,19136591.057996,8568518.182001,80578815.241021,0.176726,1.672725,440.000000,0,0.999231
48,16885.582758,8552.025210,8664,8329870.000000,108283924.481035,18639992.645995,8329870.000001,81314061.835022,0.172140,3.687548,3477.250000,0,0.998992
49,17062.245136,8770.289771,9056,8289510.528000,108283924.481035,19691974.265996,8289510.528001,80302439.687021,0.181855,2.444837,910.000000,0,0.999614
50,18353.279388,9719.571214,9118,8619406.394000,108283924.481035,19690219.494996,8619406.394001,79974298.592021,0.181839,14.301780,3895.790000,0,0.999628
51,17604.080002,9155.782793,8910,8442175.064000,108283924.481035,19231348.435996,8442175.064001,80610400.981021,0.177601,6.122145,7701.690000,0,0.997640
52,16757.742192,8571.080225,8667,8185979.408000,108283924.481035,18719834.400996,8185979.408001,81378110.672021,0.172877,0.682559,1956.880000,0,0.999888
53,17105.733110,8890.270798,8852,8214055.572000,108283924.481035,19192743.639996,8214055.572001,80877125.269021,0.177245,1.406740,593.440000,0,0.999520
54,16617.090721,8355.269577,9087,8259679.460000,108283924.481035,19788486.379996,8259679.460001,80235758.641021,0.182746,2.141684,3165.140000,0,0.999786
55,17170.242219,8668.403470,8795,8501837.056000,108283924.481035,18898820.419996,8501837.056001,80883267.005021,0.174530,0.001692,0.500000,0,1.000000
56,17228.213764,8825.324423,8644,8401815.404000,108283924.481035,18551376.953996,8401815.404001,81330732.123021,0.171322,1.073937,110.600000,0,0.999817
57,17167.571637,8670.491065,8618,8494817.946000,108283924.481035,18436439.862996,8494817.946001,81352666.672022,0.170260,2.262626,3408.750000,0,0.998869
58,16888.121502,8148.700987,8788,8736975.678000,108283924.481035,18762826.087996,8736975.678001,80784122.715022,0.173274,2.444837,910.000000,0,0.999614
59,17387.920443,8714.116409,9046,8673804.034000,108283924.481035,19473506.053996,8673804.034001,80136614.393022,0.179837,0.000000,0.000000,0,1.000000
60,17020.588642,8852.156900,8530,8168431.742000,108283924.481035,18368003.982996,8168431.742001,81747488.756022,0.169628,0.000000,0.000000,0,1.000000
61,16979.538731,8418.039567,8994,8561499.164000,108283924.481035,19392786.811996,8561499.164001,80329638.505021,0.179092,0.000000,0.000000,0,1.000000
62,17846.610493,8814.834265,10086,9031776.228000,108283924.481035,22031953.529997,9031776.228001,77220194.723020,0.203465,0.000000,0.000000,0,1.000000
63,17335.374426,8919.520856,9214,8415853.570000,108283924.481035,20044682.127996,8415853.570001,79823388.783021,0.185112,0.000000,0.000000,0,1.000000
64,16828.676751,8604.092525,8363,8224584.226000,108283924.481035,17900359.083995,8224584.226001,82158981.171022,0.165309,0.000000,0.000000,0,1.000000
65,18524.072092,9480.116512,9435,9028266.540000,108283924.481035,20320180.246996,9028266.540001,78935477.694020,0.187656,15.689040,6850.960000,0,0.998374
66,16094.187868,7880.084136,8664,8214055.372000,108283924.481035,18697899.955996,8214055.372001,81371969.153022,0.172675,0.048359,18.000000,0,0.999992
67,17208.883973,8801.674253,9700,8407079.748000,108283924.481035,21328292.800997,8407079.748001,78548551.932020,0.196966,0.129972,286.440000,0,0.999997
68,17302.122952,8944.756034,8394,8356191.650000,108283924.481035,17916151.927995,8356191.650001,82011580.903022,0.165455,1.175268,3627.250000,0,0.999554
69,17122.243925,8682.327782,8753,8436910.728000,108283924.481035,18820733.440996,8436910.728001,81026280.312021,0.173809,3.005416,1007.100000,0,0.999257
70,17534.581606,9136.227289,9557,8398305.958000,108283924.481035,20956282.546996,8398305.958001,78929335.976020,0.193531,0.048359,18.000000,0,0.999992
71,17507.190552,9109.940929,9469,8389532.150000,108283924.481035,20729040.477996,8389532.150001,79165351.853021,0.191432,7.717473,8858.250000,0,0.997361
72,17133.828622,8650.260103,8587,8480779.828000,108283924.481035,18361862.360996,8480779.828001,81441282.292021,0.169571,2.788691,1824.700000,0,0.999760
73,16970.698748,8583.752843,8834,8386022.566000,108283924.481035,19059381.471996,8386022.566001,80838520.443021,0.176013,0.923339,866.600000,0,0.999825
74,17634.452315,9139.758679,8819,8487798.904000,108283924.481035,18969011.092996,8487798.904001,80827114.484022,0.175178,6.894731,3742.660000,0,0.999767
75,17965.088606,9173.715206,9354,8791373.400000,108283924.481035,20225422.902996,8791373.400001,79267128.178021,0.186781,0.000000,0.000000,0,1.000000
76,17661.497846,8920.322716,8765,8738730.293000,108283924.481035,18701409.444996,8738730.293001,80843784.743021,0.172707,2.444837,910.000000,0,0.999614
77,16848.281300,8681.604420,8537,8166676.880000,108283924.481035,18387306.444996,8166676.880001,81729941.156022,0.169806,0.000000,0.000000,0,1.000000
78,17320.726997,8738.370225,9011,8579046.730000,108283924.481035,19428759.523996,8579046.730001,80276118.227021,0.179424,3.310042,2707.170000,0,0.997535
79,17059.884251,8519.442487,9146,8540441.764000,108283924.481035,19803401.981996,8540441.764001,79940080.735021,0.182884,0.000000,0.000000,0,1.000000
80,17306.967211,9027.377214,8846,8275472.434000,108283924.481035,19146242.302996,8275472.434001,80862209.744021,0.176815,4.117562,1350.000000,0,0.999231
81,16463.567396,8054.232993,9513,8407079.766000,108283924.481035,20836081.188996,8407079.766001,79040763.526020,0.192421,2.254638,310.300000,0,0.999178
82,17429.004504,9071.495180,8684,8356191.490000,108283924.481035,18679474.845996,8356191.490001,81248258.145021,0.172505,1.317834,1773.660000,0,0.999962
83,18741.494718,9521.146556,9403,9216026.484000,108283924.481035,20142071.516996,9216026.484000,78925826.480021,0.186012,4.321678,4562.040000,0,0.999443
84,17100.992271,8403.635224,9515,8694861.164000,108283924.481035,20697454.747996,8694861.164001,78891608.569020,0.191141,2.495883,929.000000,0,0.999606
85,16946.570257,8599.152477,8756,8347417.780000,108283924.481035,18873376.361996,8347417.780001,81063130.339022,0.174295,0.000000,0.000000,0,1.000000
86,17455.168131,8806.909389,9088,8642218.372000,108283924.481035,19599849.056996,8642218.372001,80041857.052021,0.181004,6.040370,1320.400000,0,0.995507
87,17360.271457,8774.003495,9078,8586065.768000,108283924.481035,19601603.881996,8586065.768001,80096254.831021,0.181020,0.202195,107.500000,0,0.999958
88,16507.021977,8115.218396,9151,8389532.098000,108283924.481035,19892017.575996,8389532.098001,80002374.807021,0.183702,2.271484,2597.700000,0,0.999627
89,16750.147444,8505.013186,8672,8243886.606000,108283924.481035,18704041.535996,8243886.606001,81335996.339022,0.172731,1.247652,3683.480000,0,0.999842
90,17747.039489,9046.517334,9031,8684332.674000,108283924.481035,19428759.531996,8684332.674001,80170832.275021,0.179424,16.189481,3659.800000,0,0.999628
91,17650.903034,8964.815654,8994,8686087.380000,108283924.481035,19330492.723996,8686087.380001,80267344.377020,0.178517,0.000000,0.000000,0,1.000000
92,17123.550885,8411.815741,9332,8708899.308000,108283924.481035,20208752.653996,8708899.308001,79366272.519021,0.186627,2.835836,1383.900000,0,0.999550
93,17024.033276,8408.136442,9000,8615896.834000,108283924.481035,19381380.860996,8615896.834001,80286646.786021,0.178987,0.000000,0.000000,0,1.000000
94,17393.468327,8417.895638,9143,8973869.032000,108283924.481035,19578791.935996,8973869.032001,79731263.513021,0.180810,1.703657,628.180000,0,0.999732
95,16961.866765,8478.560865,8792,8482534.722000,108283924.481035,18900575.190996,8482534.722001,80900814.568022,0.174546,0.771178,2011.800000,0,0.999966
96,17974.921629,9156.756792,9031,8801901.922000,108283924.481035,19369974.866996,8801901.922001,80112047.692021,0.178881,16.262915,5696.100000,0,0.998857
97,17085.870942,8678.050031,9183,8405325.028000,108283924.481035,19968349.811996,8405325.028001,79910249.641021,0.184407,2.495883,929.000000,0,0.999606
98,17086.322353,8601.577812,8751,8484289.406000,108283924.481035,18791779.787996,8484289.406001,81007855.287021,0.173542,0.455135,88.500000,0,0.999955
99,17623.254383,9016.171837,8840,8605368.294000,108283924.481035,18965501.535996,8605368.294001,80713054.651021,0.175146,1.714252,1684.400000,0,0.999756
100,16933.078528,8568.807179,8846,8361455.786000,108283924.481035,19103250.643996,8361455.786001,80819218.051021,0.176418,2.815564,1458.660000,0,0.999622
