"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
45,8670.908092,8668.954726,5804,15101508.676000,108283924.481035,7726230.878001,15101508.675996,85456184.927023,0.071352,1.953367,10699.220000,0,0.992868
46,8339.360434,8337.029038,5740,14850577.332000,108283924.481035,7683239.114001,14850577.331996,85750108.035023,0.070955,2.331396,3916.840000,0,0.996257
47,8246.736216,8246.735933,5765,14855841.630000,108283924.481035,7746410.638001,14855841.629996,85681672.213023,0.071538,0.000282,5525.520000,0,0.999798
48,8449.121283,8447.181280,5758,14804953.264000,108283924.481035,7753429.758001,14804953.263997,85725541.459023,0.071603,1.940003,7056.960000,0,0.995498
49,7806.851583,7806.419136,5766,14901465.596000,108283924.481035,7726230.836001,14901465.595996,85656228.049023,0.071352,0.432448,572.840000,0,0.999605
50,8160.005786,8151.857303,5789,15015525.396000,108283924.481035,7729740.252001,15015525.395996,85538658.833023,0.071384,8.148483,11300.140000,0,0.995289
51,7794.104643,7793.241290,5754,14685629.354000,108283924.481035,7802563.162001,14685629.353997,85795731.965023,0.072057,0.863352,2673.200000,0,0.992075
52,9034.697532,9033.823449,5760,14957617.998000,108283924.481035,7682361.722001,14957617.997996,85643944.761023,0.070946,0.874083,11674.840000,0,0.999109
53,7817.428708,7794.114398,5753,14966391.794000,108283924.481035,7659549.770001,14966391.793996,85657982.917023,0.070736,23.314310,16853.260000,0,0.997504
54,7834.583456,7834.582756,5760,14864615.456000,108283924.481035,7728863.026001,14864615.455996,85690445.999023,0.071376,0.000699,1772.500000,0,0.996503
55,8207.285075,8207.256506,5729,14657553.128000,108283924.481035,7750797.533001,14657553.127997,85875573.820023,0.071578,0.028569,811.100000,0,0.999609
56,7901.218564,7898.677676,5754,14785651.026000,108283924.481035,7752552.324001,14785651.025997,85745721.131023,0.071595,2.540888,9695.600000,0,0.995507
57,8422.737255,8418.709486,5743,14811972.420000,108283924.481035,7710437.985001,14811972.419997,85761514.076023,0.071206,4.027769,37995.640000,0,0.995507
58,8127.765877,8127.078421,5761,14810217.676000,108283924.481035,7758694.026001,14810217.675997,85715012.779023,0.071651,0.687456,13627.820000,0,0.997537
59,8583.355748,8579.928839,5743,14973410.917000,108283924.481035,7629718.782001,14973410.916996,85680794.782023,0.070460,3.426909,2877.500000,0,0.998354
60,8192.330453,8174.418648,5748,14794424.771000,108283924.481035,7732372.560001,14794424.770996,85757127.150023,0.071408,17.911805,51882.220000,0,0.996798
61,7579.554489,7579.405200,5735,14743536.684000,108283924.481035,7723598.654001,14743536.683997,85816789.143023,0.071327,0.149289,65550.300000,0,0.995082
62,8140.606213,8139.346372,5749,14975165.560000,108283924.481035,7644634.334001,14975165.559996,85664124.587023,0.070598,1.259841,21005.500000,0,0.995507
63,8374.300087,8370.454699,5753,15043601.516000,108283924.481035,7620944.940001,15043601.515996,85619378.025023,0.070379,3.845388,11549.300000,0,0.996141
64,7702.982457,7702.952468,5757,14811972.424000,108283924.481035,7747288.063001,14811972.423997,85724663.994023,0.071546,0.029989,6388.700000,0,0.997086
65,7980.865384,7980.513031,5753,14659307.889000,108283924.481035,7813091.742001,14659307.888997,85811524.850023,0.072154,0.352354,20507.520000,0,0.999796
66,8245.509612,8245.467175,5776,14903220.320000,108283924.481035,7751674.943001,14903220.319996,85629029.218023,0.071587,0.042437,20334.240000,0,0.998282
67,7924.651554,7924.489084,5729,14669836.421000,108283924.481035,7744655.916001,14669836.420997,85869432.144023,0.071522,0.162470,72141.240000,0,0.993303
68,8493.908062,8493.908062,5744,14924277.474000,108283924.481035,7656917.636001,14924277.473996,85702729.371023,0.070711,0.000000,0.000000,0,1.000000
69,8616.759795,8610.111072,5778,14904974.983000,108283924.481035,7756061.856001,14904974.982996,85622887.642023,0.071627,6.648723,28542.460000,0,0.992868
70,8577.243881,8577.035023,5764,14989203.704000,108283924.481035,7677097.488001,14989203.703996,85617623.289023,0.070898,0.208858,16305.200000,0,0.999417
71,8375.451177,8375.073216,5765,14727743.744000,108283924.481035,7810459.609001,14727743.743997,85745721.128023,0.072129,0.377961,2969.000000,0,0.997365
72,8160.601998,8160.573751,5726,14864615.436000,108283924.481035,7639369.978001,14864615.435996,85779939.067023,0.070549,0.028247,18.000000,0,0.999992
73,8240.603801,8237.060354,5758,14824255.912000,108283924.481035,7743778.465001,14824255.911997,85715890.104023,0.071514,3.543446,28040.580000,0,0.995507
74,7756.744951,7756.124726,5732,14873389.280000,108283924.481035,7650775.947001,14873389.279996,85759759.254023,0.070655,0.620225,25676.540000,0,0.997887
75,8162.914906,8162.914170,5750,14827765.350000,108283924.481035,7720966.572001,14827765.349996,85735192.559023,0.071303,0.000735,1596.800000,0,0.999119
76,8755.344397,8755.315283,5757,14936560.842000,108283924.481035,7684993.879001,14936560.841996,85662369.760023,0.070971,0.029114,2428.700000,0,0.999490
77,8489.551943,8485.813486,5737,14983939.454000,108283924.481035,7608661.632001,14983939.453996,85691323.395023,0.070266,3.738457,10427.620000,0,0.995080
78,8013.132627,8013.103697,5726,14794424.806000,108283924.481035,7674465.337001,14794424.805997,85815034.338023,0.070874,0.028930,10509.020000,0,0.999650
79,8160.379314,8160.377190,5738,14782141.394000,108283924.481035,7712192.762001,14782141.393997,85789590.325023,0.071222,0.002124,17003.420000,0,0.998537
80,8286.829873,8285.054399,5766,14782141.498000,108283924.481035,7785892.836001,14782141.497997,85715890.147023,0.071903,1.775475,12708.250000,0,0.996755
81,7569.188593,7568.289713,5739,14790915.220000,108283924.481035,7710438.024001,14790915.219997,85782571.237023,0.071206,0.898880,2242.300000,0,0.999191
82,8405.311041,8400.061555,5761,15069923.032000,108283924.481035,7628841.334001,15069923.031996,85585160.115023,0.070452,5.249486,14826.240000,0,0.994883
83,8471.783281,8470.838440,5767,14947089.326000,108283924.481035,7706051.084001,14947089.325996,85630784.071023,0.071165,0.944842,104181.700000,0,0.995001
84,8839.671321,8836.288139,5775,15099753.958000,108283924.481035,7650775.955001,15099753.957996,85533394.568023,0.070655,3.383182,25600.240000,0,0.998282
85,8223.542651,8222.550501,5754,14901465.570000,108283924.481035,7694645.018001,14901465.569996,85687813.893023,0.071060,0.992150,17458.400000,0,0.997482
86,7494.452434,7494.452434,5738,14590872.090000,108283924.481035,7807827.459001,14590872.089997,85885224.932023,0.072105,0.000000,0.000000,0,1.000000
87,8243.870942,8241.113570,5734,14657553.210000,108283924.481035,7763958.278001,14657553.209997,85862412.993023,0.071700,2.757373,24169.040000,0,0.998401
88,7993.347302,7993.257684,5745,14752310.458000,108283924.481035,7745533.255001,14752310.457997,85786080.768023,0.071530,0.089618,103570.460000,0,0.995291
89,7635.174418,7634.796714,5753,14850577.284000,108283924.481035,7717457.062001,14850577.283997,85715890.135023,0.071271,0.377704,39635.740000,0,0.997545
90,8395.635315,8393.805459,5749,14733007.982000,108283924.481035,7765713.087001,14733007.981997,85785203.412023,0.071716,1.829855,6823.800000,0,0.996595
91,8155.424035,8154.145339,5761,14859351.082000,108283924.481035,7734127.331001,14859351.081997,85690446.068023,0.071425,1.278696,24156.840000,0,0.997482
92,8459.847848,8457.895172,5750,14815481.964000,108283924.481035,7727108.262001,14815481.963997,85741334.255023,0.071360,1.952677,1339.800000,0,0.992868
93,7805.261015,7797.838726,5752,14662817.451000,108283924.481035,7808704.832001,14662817.450997,85812402.198023,0.072113,7.422289,14198.440000,0,0.995507
94,8296.263513,8294.108503,5745,15036582.372000,108283924.481035,7603397.295001,15036582.371996,85643944.814023,0.070217,2.155010,1685.000000,0,0.998580
95,7949.326269,7949.326227,5755,14950598.942000,108283924.481035,7672710.512001,14950598.941996,85660615.027023,0.070857,0.000043,266.760000,0,0.999944
96,7488.925004,7488.488764,5746,14745291.399000,108283924.481035,7751674.978001,14745291.398997,85786958.104023,0.071587,0.436240,14437.660000,0,0.996151
97,8102.472813,8099.814917,5751,14968146.472000,108283924.481035,7653408.149001,14968146.471996,85662369.860023,0.070679,2.657896,25885.460000,0,0.999195
98,8569.720097,8568.291814,5761,14919013.034000,108283924.481035,7704296.336001,14919013.033996,85660615.111023,0.071149,1.428283,1520.400000,0,0.999614
99,8187.023965,8187.022210,5743,14673346.002000,108283924.481035,7779751.242001,14673346.001997,85830827.237023,0.071846,0.001754,31877.420000,0,0.999744
100,8430.441964,8430.441927,5739,14852332.000000,108283924.481035,7679729.607001,14852331.999996,85751862.874023,0.070922,0.000037,88.400000,0,0.999948
