"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
36,9347.295675,8387.394895,8677,9561715.214000,108283924.481035,18058287.944996,9561715.214000,80663921.322022,0.166768,3.729259,1726.400000,0,0.998647
37,9224.187554,8262.235767,9250,9617867.666000,108283924.481035,19538432.392996,9617867.666000,79127624.422020,0.180437,0.165020,1167.000000,0,0.999910
38,9577.776880,8667.900497,8946,9098457.224000,108283924.481035,18997964.660996,9098457.224000,80187502.596021,0.175446,0.030660,18.000000,0,0.999992
39,8994.289991,8050.149036,8661,9417824.488000,108283924.481035,18088118.979996,9417824.488000,80777981.013021,0.167043,2.358506,669.400000,0,0.992868
40,9159.941643,8222.897062,8568,9370445.816000,108283924.481035,17867018.611996,9370445.816000,81046460.053021,0.165002,0.000000,0.000000,0,1.000000
41,9265.598240,8329.918131,8824,9351143.450000,108283924.481035,18550499.546996,9351143.450000,80382281.484021,0.171314,0.565764,4801.560000,0,0.999014
42,9610.932227,8620.107195,8648,9777551.226000,108283924.481035,17874037.662995,9777551.226000,80632335.592021,0.165066,13.069910,4542.070000,0,0.997535
43,9261.779789,8283.475650,9050,9763513.166000,108283924.481035,18939180.088996,9763513.166000,79581231.226021,0.174903,1.952822,4975.860000,0,0.998827
44,9594.007319,8653.776493,8572,9373955.218000,108283924.481035,17875792.446996,9373955.218000,81034176.816022,0.165083,2.835304,10422.280000,0,0.999736
45,9028.514916,8033.738558,9506,9947763.580000,108283924.481035,20047314.223996,9947763.580000,78288846.677021,0.185137,0.000000,0.000000,0,1.000000
46,9002.554295,8024.430794,8704,9768777.400000,108283924.481035,18025824.906995,9768777.400000,80489322.174022,0.166468,1.245760,1118.000000,0,0.997535
47,9043.723734,8086.776502,8878,9538903.298000,108283924.481035,18598755.592996,9538903.298000,80146265.590021,0.171759,3.056902,4788.200000,0,0.999480
48,9098.392726,8176.351046,8220,9217781.280000,108283924.481035,17027363.411995,9217781.280000,82038779.789021,0.157247,0.263552,625.500000,0,0.999756
49,9667.864295,8678.955428,9393,9872308.606000,108283924.481035,19787608.996996,9872308.606000,78624006.878021,0.182738,1.678007,2304.480000,0,0.999614
50,9470.083193,8490.953477,9511,9775796.648000,108283924.481035,20146458.409996,9775796.648000,78361669.423020,0.186052,1.550051,910.000000,0,0.999614
51,9262.067906,8342.046175,8170,9154609.646000,108283924.481035,16927341.846995,9154609.646001,82201972.988022,0.156324,4.560766,3971.000000,0,0.998661
52,8991.747483,8126.091345,7761,8654501.620000,108283924.481035,16100847.479995,8654501.620001,83528575.381022,0.148691,0.205976,999.700000,0,0.998047
53,9263.855538,8319.089988,8724,9447655.506000,108283924.481035,18239028.775995,9447655.506000,80597240.199021,0.168437,0.000000,0.000000,0,1.000000
54,8951.477934,8010.627870,8713,9351143.396000,108283924.481035,18258331.206995,9351143.396000,80674449.878021,0.168615,5.735725,2677.000000,0,0.995353
55,8973.827356,8014.672735,8894,9591546.210000,108283924.481035,18614548.524996,9591546.210000,80077829.746021,0.171905,0.000000,0.000000,0,1.000000
56,9257.895635,8345.368024,8572,9124778.768000,108283924.481035,18000380.640996,9124778.768000,81158765.072022,0.166233,0.049734,69.200000,0,0.999879
57,9152.511286,8177.212830,9374,9752984.558000,108283924.481035,19797260.209996,9752984.558000,78733679.713021,0.182827,0.000000,0.000000,0,1.000000
58,9051.732095,8115.707519,8512,9252876.534000,108283924.481035,17778402.954996,9252876.534000,81252644.992022,0.164183,10.736923,1856.980000,0,0.999628
59,9155.981006,8189.696814,8571,9595055.818000,108283924.481035,17762610.026995,9595055.818000,80926258.636021,0.164037,6.778609,5114.500000,0,0.998962
60,9159.856568,8260.842740,8315,8989661.798000,108283924.481035,17391477.190996,8989661.798001,81902785.492022,0.160610,0.047647,217.400000,0,0.999871
61,9579.741462,8608.033475,8736,9656472.558000,108283924.481035,18166206.007996,9656472.558000,80461245.915021,0.167765,6.060731,2520.940000,0,0.999372
62,9559.730523,8615.383939,8901,9382729.114000,108283924.481035,18737382.108996,9382729.114000,80163813.258021,0.173039,6.073673,9937.600000,0,0.996938
63,9548.316742,8605.656911,8269,9426598.304000,108283924.481035,17051930.167995,9426598.304000,81805396.009021,0.157474,0.000000,0.000000,0,1.000000
64,8977.755300,8041.638245,8717,9340614.736000,108283924.481035,18274124.081996,9340614.736000,80669185.663022,0.168761,2.055581,1117.200000,0,0.999614
65,9023.565443,8021.813570,8857,9498543.724000,108283924.481035,18563660.307996,9498543.724000,80221720.449021,0.171435,51.897501,6382.600000,0,0.996008
66,9211.158677,8238.550626,8556,9705606.056000,108283924.481035,17667852.670995,9705606.056000,80910465.754022,0.163162,2.047446,560.080000,0,0.995507
67,8957.076106,7985.726819,8855,9566979.512000,108283924.481035,18524178.083996,9566979.512000,80192766.885021,0.171070,14.651335,11878.200000,0,0.993032
68,8937.502408,7977.479974,9036,9566979.580000,108283924.481035,19000596.797996,9566979.580000,79716348.103021,0.175470,3.324476,10735.640000,0,0.998352
69,9379.799155,8418.044251,8854,9563469.940000,108283924.481035,18523300.783996,9563469.940000,80197153.757021,0.171062,5.407910,3713.140000,0,0.997535
70,8736.627837,7798.179449,8575,9384483.880000,108283924.481035,17878424.540996,9384483.880000,81021016.060021,0.165107,0.000000,0.000000,0,1.000000
71,9410.819859,8464.274356,8872,9342369.604000,108283924.481035,18681229.614996,9342369.604000,80260325.262021,0.172521,12.308542,9734.010000,0,0.997029
72,9131.019027,8212.618793,8423,9161628.730000,108283924.481035,17589765.691996,9161628.730000,81532530.059022,0.162441,2.237361,1946.000000,0,0.999614
73,9218.635988,8212.002216,8941,10042520.890000,108283924.481035,18512772.092996,10042520.890000,79728631.498021,0.170965,2.381683,1224.400000,0,0.998655
74,9594.070674,8605.451928,9177,9879327.630000,108283924.481035,19215555.612996,9879327.630000,79189041.238021,0.177455,0.685983,1034.000000,0,0.999835
75,9408.050871,8475.584249,8312,9219535.924000,108283924.481035,17268643.667996,9219535.924000,81795744.889022,0.159476,10.513029,1824.000000,0,0.999628
76,9319.729040,8344.365104,9198,9738946.458000,108283924.481035,19341021.279996,9738946.458000,79203956.743021,0.178614,1.469291,1826.180000,0,0.999670
77,9139.700137,8177.260149,8771,9605584.320000,108283924.481035,18283775.289996,9605584.320000,80394564.871021,0.168850,1.881556,2197.500000,0,0.996590
78,8654.175279,7669.896849,8956,9842477.690000,108283924.481035,18652275.892996,9842477.690000,79789170.898021,0.172253,0.030660,18.000000,0,0.999992
79,9159.572739,8228.745173,8973,9298500.380000,108283924.481035,18969011.093996,9298500.380000,80016413.007021,0.175178,0.977528,593.440000,0,0.999520
80,8989.843530,8033.672020,8965,9561715.104000,108283924.481035,18816346.587996,9561715.104000,79905862.789021,0.173769,0.000000,0.000000,0,1.000000
81,8967.790842,8007.407894,8658,9603829.476000,108283924.481035,17987220.017996,9603829.476000,80692874.987021,0.166112,0.000000,0.000000,0,1.000000
82,9092.091423,8151.537314,8873,9405541.090000,108283924.481035,18652275.990996,9405541.090000,80226107.400021,0.172253,0.000000,0.000000,0,1.000000
83,9188.691055,8243.060922,8685,9445900.710000,108283924.481035,18137252.403996,9445900.710000,80700771.367021,0.167497,1.040062,394.200000,0,0.997535
84,8836.926794,7930.896498,8228,9059852.340000,108283924.481035,17127385.091995,9059852.340001,82096687.049021,0.158171,0.045062,216.500000,0,0.999573
85,9117.092102,8177.429359,8891,9373955.402000,108283924.481035,18715447.487996,9373955.402000,80194521.591021,0.172837,2.267203,850.300000,0,0.999671
86,9438.924257,8466.959848,8985,9719644.096000,108283924.481035,18790024.978996,9719644.096000,79774255.406021,0.173526,0.000000,0.000000,0,1.000000
87,8973.903056,8027.628650,8696,9458183.942000,108283924.481035,18160064.417996,9458183.942000,80665676.121021,0.167708,0.456013,7162.300000,0,0.998352
88,9828.895016,8892.375864,8768,9365181.526000,108283924.481035,18396080.285996,9365181.526000,80522662.669021,0.169887,0.000999,0.500000,0,1.000000
89,9133.594563,8152.761393,9058,9688058.302000,108283924.481035,18997964.675996,9688058.302000,79597901.503021,0.175446,12.027340,5827.200000,0,0.999589
90,8837.961495,7902.310353,8498,9307274.260000,108283924.481035,17714353.991996,9307274.260000,81262296.229021,0.163592,4.923716,5273.600000,0,0.999282
91,9195.271540,8228.412712,9327,9665246.320000,108283924.481035,19717418.413996,9665246.320000,78901259.747020,0.182090,0.334196,972.500000,0,0.999735
92,9380.869857,8374.256768,8871,9540658.010000,108283924.481035,18579453.224996,9540658.010000,80163813.246021,0.171581,52.547288,5657.800000,0,0.996008
93,9053.924741,8090.668827,8801,9631905.736000,108283924.481035,18349578.973996,9631905.736000,80302439.771021,0.169458,0.065340,1225.700000,0,0.999788
94,9501.743536,8543.033649,9012,9563470.016000,108283924.481035,18939180.034996,9563470.016000,79781274.430021,0.174903,2.362885,7801.500000,0,0.998631
95,9144.043300,8211.162504,8446,9305519.504000,108283924.481035,17578359.723995,9305519.504000,81400045.253021,0.162336,2.328845,651.900000,0,0.992868
96,9051.797803,8059.521603,8875,9807382.234000,108283924.481035,18456619.675996,9807382.234000,80019922.571021,0.170447,11.537977,3751.100000,0,0.999628
97,9097.765820,8185.129794,7980,9110740.570000,108283924.481035,16449168.347995,9110740.570000,82724015.563022,0.151908,1.561969,6943.340000,0,0.997029
98,9173.991556,8213.928899,9037,9600319.964000,108283924.481035,18986558.755996,9600319.964000,79697045.761021,0.175341,0.030660,18.000000,0,0.999992
99,8903.090280,7956.674531,8711,9438881.706000,108283924.481035,18209197.728996,9438881.706000,80635845.046021,0.168162,2.527579,1503.440000,0,0.999520
100,9357.526821,8446.879040,8205,9096702.538000,108283924.481035,17048420.590995,9096702.538001,82138801.352022,0.157442,0.977528,593.440000,0,0.999520
