"new_cost","area_m2","perimeter_m","solution","iteration","scenario","best_solution","per_circle_m","fragmentation_m"
9002.7784081615,15627999999.9925,7933913.4689597,"r00048",8,2,"NO",443155.999577023,17.9032067184746
8480.38138819691,15081999999.9967,7549664.49191634,"r00049",8,2,"NO",435345.841378695,17.3417632014293
8777.11557639098,15291999999.992,7845166.40217044,"r00050",8,2,"NO",438366.216119217,17.8963754817203
8586.90794489913,15215999999.9945,7833793.91617649,"r00051",8,2,"NO",437275.537010728,17.915006107429
8178.54166680113,14949999999.9934,7892251.18668988,"r00052",8,2,"NO",433436.547472161,18.2085503234976
8415.52792136519,15633999999.9919,7993579.2402781,"r00053",8,2,"NO",443241.061032018,18.0343834158015
8230.51004272839,15613999999.9895,7889800.74821512,"r00054",8,2,"NO",442957.459325918,17.8116443963301
8316.57675909585,15353999999.9915,7857410.64397465,"r00055",8,2,"NO",439253.974840028,17.8880809145466
8374.44101024996,15097999999.9917,7977189.2376377,"r00056",8,2,"NO",435576.702241398,18.3140861221194
9027.35136771918,15817999999.9923,7802586.40056207,"r00057",8,2,"NO",445841.732431853,17.5007986758052
8527.87179438622,15063999999.9896,7457949.98223614,"r00058",8,2,"NO",435085.97648577,17.1413246698381
8973.19602549107,15023999999.9952,7110537.57780205,"r00059",8,2,"NO",434507.942516673,16.3645744577597
7987.73907469587,15321999999.9937,7614958.18647667,"r00060",8,2,"NO",438796.001067845,17.3542105396245
8330.5616000049,15567999999.9904,8154137.47488641,"r00061",8,2,"NO",442304.485308733,18.4355749166657
8434.92377375123,15547999999.9901,7845043.16500345,"r00062",8,2,"NO",442020.282692923,17.748152001553
8103.06919265012,14859999999.9929,7728502.25543823,"r00063",8,2,"NO",432129.919502559,17.8846728880398
8605.64730551422,15097999999.9931,7834461.74005485,"r00064",8,2,"NO",435576.702241418,17.9864113478517
8514.24922063836,14853999999.9932,7186298.11668819,"r00065",8,2,"NO",432042.670468561,16.6333064021072
8290.01934430584,14509999999.9925,7588057.23373981,"r00066",8,2,"NO",427010.582555348,17.7701854327141
8216.19944166023,15353999999.9936,7910702.84819878,"r00067",8,2,"NO",439253.974840057,18.0094052673724
8530.8237926972,14877999999.994,8014812.51688005,"r00068",8,2,"NO",432391.560972645,18.536005880529
8786.12187483623,15887999999.9923,8149944.38205246,"r00069",8,2,"NO",446827.143670616,18.2395910756493
8169.85612724304,14853999999.9904,7852137.13668586,"r00070",8,2,"NO",432042.67046852,18.1744482047821
8791.36268626033,16009999999.9888,7898641.80126871,"r00071",8,2,"NO",448539.400204431,17.6096944831797
8302.61649197259,14913999999.9931,7632108.78805469,"r00072",8,2,"NO",432914.369526429,17.6296037398887
8167.97244290053,14579999999.9932,7633432.80787698,"r00073",8,2,"NO",428039.348141349,17.8334838631617
8117.93935336289,15659999999.9931,8247388.9604194,"r00074",8,2,"NO",443609.472194606,18.5915528801003
8835.80166610599,16021999999.993,7915203.61688384,"r00075",8,2,"NO",448707.465932064,17.6400087313952
8631.79220910071,16021999999.9925,7916617.3116987,"r00076",8,2,"NO",448707.465932057,17.6431593248717
8404.93089665147,15261999999.9924,7985255.43845322,"r00077",8,2,"NO",437936.009385223,18.2338407149094
8829.62754541097,15241999999.992,7685493.77566307,"r00078",8,2,"NO",437648.969956473,17.5608633933891
8173.48540939244,15303999999.9926,7830008.63561253,"r00079",8,2,"NO",438538.180643441,17.8547934506501
8478.60896973717,14761999999.9929,7568459.76810942,"r00080",8,2,"NO",430702.638730111,17.572355234285
8913.20701446979,15573999999.989,7846715.10159974,"r00081",8,2,"NO",442389.710490526,17.7371103249649
8139.17715706601,13281999999.9966,7130300.07947374,"r00082",8,2,"NO",408541.96173695,17.4530421530231
8691.66267708104,15785999999.9914,7801485.48234187,"r00083",8,2,"NO",445390.532587038,17.5160559364097
8168.42141193257,15367999999.9901,8141728.79115373,"r00084",8,2,"NO",439454.188285135,18.5269113554814
8310.28766338951,14399999999.994,7724587.82542356,"r00085",8,2,"NO",425388.924217235,18.1588832846029
8473.7619197032,15413999999.9932,7961706.4414442,"r00086",8,2,"NO",440111.391183695,18.0902076177372
8519.17067116535,15837999999.9891,8162847.31681428,"r00087",8,2,"NO",446123.500602785,18.2972815953093
8508.3497608913,15899999999.9941,7797945.94037908,"r00088",8,2,"NO",446995.853189083,17.4452310569433
8097.38962825832,15053999999.9943,7755997.83139512,"r00089",8,2,"NO",434941.540012553,17.8322765656536
8586.21464041793,16121999999.9909,8269582.69304745,"r00090",8,2,"NO",450105.573220977,18.3725400995813
8306.64158159912,15883999999.9917,7880412.92983381,"r00091",8,2,"NO",446770.893007118,17.6385996786686
8606.31172753814,15605999999.9891,7521289.12723362,"r00092",8,2,"NO",442843.967789505,16.9840613721731
8385.96935136377,15197999999.9931,7827482.96681163,"r00093",8,2,"NO",437016.819581288,17.9111709574731
8389.32268854111,14979999999.9945,7835151.84943004,"r00094",8,2,"NO",433871.215688517,18.0587039796966
8575.36133779869,15203999999.9929,7837062.4834831,"r00095",8,2,"NO",437103.075739153,17.9295523606884
8574.0546092558,15799999999.9901,8139393.53048469,"r00096",8,2,"NO",445587.988737074,18.2666358524477
8819.47105798164,14911999999.994,7604967.42453649,"r00097",8,2,"NO",432885.341171595,17.5680872074665
8314.84770018046,14391999999.9938,7490723.53044653,"r00098",8,2,"NO",425270.744211002,17.614010915197
9124.31514066546,16187999999.9922,8383793.81350735,"r00099",8,2,"NO",451025.949924335,18.5882737233053
8250.20981232746,15503999999.9926,7822284.59470681,"r00100",8,2,"NO",441394.392810932,17.7217579609296
5154.74171626165,13509999999.9923,8201253.64325126,"r00001",8,3,"NO",412033.575088117,19.9043333822914
5085.00418607559,13945999999.9941,8493095.20581791,"r00002",8,3,"NO",418629.435883072,20.2878595670232
5091.966407007,14091999999.9949,8587221.74989136,"r00003",8,3,"NO",420815.036206509,20.406166631549
5139.70432103549,13773999999.9971,8325907.37420842,"r00004",8,3,"NO",416039.8885229,20.0122815236985
5048.80102462468,14245999999.9974,8418254.52115196,"r00005",8,3,"NO",423108.160843216,19.8962234724453
5086.91372081196,13727999999.9936,8302211.0559513,"r00006",8,3,"NO",415344.598849969,19.9887300302904
5315.95792617556,13845999999.9959,8399263.98086268,"r00007",8,3,"NO",417125.841355299,20.136043246739
5048.02159936387,14549999999.9943,8690521.38031337,"r00008",8,3,"NO",427598.751680654,20.3240101757915
5167.04970235419,13825999999.9944,8315426.42598306,"r00009",8,3,"NO",416824.471587333,19.9494679242718
5150.64628733423,13881999999.9913,8207045.97734246,"r00010",8,3,"NO",417667.758952525,19.6496995552758
5194.88694966751,13731999999.9945,8317713.56408036,"r00011",8,3,"NO",415405.105019559,20.0231375675769
5112.01517353319,13981999999.9921,8405611.13579989,"r00012",8,3,"NO",419169.409582654,20.0530166172406
5049.49193574447,13877999999.9945,8454289.04433149,"r00013",8,3,"NO",417607.580613675,20.2445775335493
5274.01900861531,13843999999.9959,8371786.99673671,"r00014",8,3,"NO",417095.714177378,20.07162076275
5094.24118949103,13995999999.9915,8555792.74049939,"r00015",8,3,"NO",419379.211595501,20.4010892861128
5201.28845211955,14695999999.9952,8880716.08639586,"r00016",8,3,"NO",429738.737547084,20.6653841287065
5013.55914839212,14275999999.995,8647153.59853761,"r00017",8,3,"NO",423553.428613827,20.4157327372779
5153.28051457153,14407999999.9951,8384293.69835696,"r00018",8,3,"NO",425507.07140026,19.7042405682376
5250.31448265022,13777999999.998,8443924.62398389,"r00019",8,3,"NO",416100.293588716,20.2930032833144
5244.77884348551,13691999999.9938,8349077.2681989,"r00020",8,3,"NO",414799.646156705,20.1279758687276
5215.12518753547,13561999999.9934,8306553.4095689,"r00021",8,3,"NO",412825.772296081,20.1212084298153
4985.85453224912,14235999999.9978,8778004.43546039,"r00022",8,3,"NO",422959.634085794,20.753764019192
5171.52472781213,13801999999.9943,8333970.0047335,"r00023",8,3,"NO",416462.539995271,20.0113316430047
5293.02225769654,14057999999.9923,8653072.27420226,"r00024",8,3,"NO",420307.07595348,20.5875008279898
5101.16113162381,13825999999.9939,8419274.54161233,"r00025",8,3,"NO",416824.471587326,20.1986090441153
5081.57254737812,13881999999.9953,8359286.44320815,"r00026",8,3,"NO",417667.758952585,20.014200914553
5127.71173640929,14059999999.9918,8189814.05062087,"r00027",8,3,"NO",420336.972960728,19.4839249874554
5148.59854794503,13393999999.9958,8174825.52174325,"r00028",8,3,"NO",410260.853614714,19.9259213978539
5052.33741088969,13587999999.9949,8300325.32172646,"r00029",8,3,"NO",413221.301372337,20.0868766788171
5109.22428208816,13791999999.998,8461190.53916281,"r00030",8,3,"NO",416311.64229843,20.3241746794519
5300.55144653376,14613999999.995,8571063.64209331,"r00031",8,3,"NO",428538.14317769,20.0007018711036
5230.47698248635,13849999999.9942,8278276.76915383,"r00032",8,3,"NO",417186.089184193,19.8431275245586
5153.2492013145,14313999999.9955,8575364.04995234,"r00033",8,3,"NO",424116.763372872,20.2193471009141
5258.32297472781,13973999999.9931,8561272.85016619,"r00034",8,3,"NO",419049.475557443,20.4302196984676
5186.11325478682,13791999999.9964,8095671.95473635,"r00035",8,3,"NO",416311.642298406,19.4461819756976
5007.97714079157,14061999999.9972,8115986.7286611,"r00036",8,3,"YES",420366.86784175,19.3069134357097
5226.59634520299,14071999999.9935,8388367.02042244,"r00037",8,3,"NO",420516.310367602,19.9477804156743
5209.38000488013,14091999999.9936,8438464.62684199,"r00038",8,3,"NO",420815.03620649,20.0526689894734
5119.37645275229,13735999999.9958,8484031.11868972,"r00039",8,3,"NO",415465.602377363,20.4205379943434
5198.20500580688,13667999999.996,8189854.1899787,"r00040",8,3,"NO",414435.946265537,19.7614474897197
5196.19598349331,14085999999.9948,8593991.44979027,"r00041",8,3,"NO",420725.440725657,20.4266027625227
5076.13836879888,14395999999.9939,8787219.60352861,"r00042",8,3,"NO",425329.838318731,20.6597769821728
5149.58866543156,14097999999.9935,8689071.36340402,"r00043",8,3,"NO",420904.612615678,20.6438017141377
5282.32404130921,13715999999.9956,8122285.91550636,"r00044",8,3,"NO",415163.02743199,19.5640877891924
5203.93951839551,14409999999.9967,8756842.65234221,"r00045",8,3,"NO",425536.60307061,20.57835351684
5172.41387881354,14135999999.9938,8655208.92988002,"r00046",8,3,"NO",421471.487771715,20.5356926411307
5222.97742434543,14087999999.9935,8680980.3053014,"r00047",8,3,"NO",420755.308005747,20.6318973049838
5123.32130556523,13775999999.9974,8209365.4893403,"r00048",8,3,"NO",416070.092152007,19.7307272120417
5050.30019684274,14345999999.9926,8797497.64201441,"r00049",8,3,"NO",424590.570825006,20.7199552852065
5162.6611730627,13595999999.9942,8242383.30000069,"r00050",8,3,"NO",413342.926482061,19.9407871090263
5126.9135091086,13749999999.995,8468446.31209387,"r00051",8,3,"NO",415677.273792273,20.3726468729821
5174.98321388101,13767999999.9946,8241227.99425325,"r00052",8,3,"NO",415949.264476365,19.8130606256224
5150.46197120599,14461999999.9991,8497606.58658405,"r00053",8,3,"NO",426303.708434317,19.9332222977678
5171.34536664723,14167999999.9995,8507353.86421268,"r00054",8,3,"NO",421948.265625343,20.1620780490814
5241.63915562164,13981999999.9919,8402721.90770642,"r00055",8,3,"NO",419169.409582651,20.0461238716648
5023.51542755579,13707999999.994,8537519.27315824,"r00056",8,3,"NO",415041.935690311,20.5702569764628
5255.65552323188,13639999999.9942,8184581.5219423,"r00057",8,3,"NO",414011.225910344,19.7689845340443
5112.2744104387,13881999999.9972,8314818.08257722,"r00058",8,3,"NO",417667.758952613,19.9077326519727
5167.36163568695,13501999999.9964,8028077.42533911,"r00059",8,3,"NO",411911.563366498,19.4898083455748
5203.42373920902,14039999999.9946,8528602.37188514,"r00060",8,3,"NO",420037.907129267,20.3043635517888
5268.36387730534,14487999999.9967,8759268.68875594,"r00061",8,3,"NO",426686.743947822,20.5285699942604
5188.92355413673,13873999999.9945,8376893.70308785,"r00062",8,3,"NO",417547.393601672,20.0621386492934
5185.82311986679,13743999999.9939,8423910.23611192,"r00063",8,3,"NO",415586.570672917,20.2699288922448
5102.66538556564,14465999999.9953,8918787.05582427,"r00064",8,3,"NO",426362.659372583,20.9183118168668
5168.76210804514,14041999999.9946,8318146.8873273,"r00065",8,3,"NO",420067.823293767,19.8019139435732
5058.98955207178,13551999999.9949,8054783.05665067,"r00066",8,3,"NO",412673.544785381,19.5185350707173
5099.81268526396,13191999999.9922,8382107.14585648,"r00067",8,3,"NO",407155.450834847,20.5869947919633
5035.8270267139,13617999999.994,8341366.69986619,"r00068",8,3,"NO",413677.211151723,20.1639502370529
5200.32119061135,13819999999.9947,8468102.25768856,"r00069",8,3,"NO",416734.018158317,20.3201607949162
5065.18700296463,13731999999.9955,7970225.13150876,"r00070",8,3,"NO",415405.105019574,19.1866326032108
5221.49825668091,14615999999.9933,8724209.22976337,"r00071",8,3,"NO",428567.46598335,20.3566764214022
5114.89838959661,13699999999.9914,8155054.53253502,"r00072",8,3,"NO",414920.808608839,19.6544843337156
5111.56831824993,14303999999.9923,8764295.1830429,"r00073",8,3,"NO",423968.589954134,20.6720388979548
5181.52056401463,13833999999.995,8566528.13224146,"r00074",8,3,"NO",416945.045634292,20.5459405788341
5201.96429696207,13815999999.9963,8289237.22601236,"r00075",8,3,"NO",416673.704963416,19.8938332975443
5096.85735217759,13959999999.9923,8705609.32978691,"r00076",8,3,"NO",418839.508375651,20.7850719803132
5156.60559194922,14151999999.9973,8416118.69927887,"r00077",8,3,"NO",421709.944078128,19.9571264976376
5116.15896552608,13975999999.9941,8448084.94141519,"r00078",8,3,"NO",419079.46228157,20.1586708530687
5045.74599822486,13487999999.9948,8126570.10836352,"r00079",8,3,"NO",411697.955844343,19.7391558374316
5158.99142895377,13503999999.9961,8356314.38335408,"r00080",8,3,"NO",411942.069684874,20.2851687125485
5251.50717956486,13505999999.9992,8357671.45957992,"r00081",8,3,"NO",411972.573744328,20.2869608129951
5140.10641339599,13759999999.9918,8191012.12589603,"r00082",8,3,"NO",415828.401691707,19.6980583639133
5202.18856038274,13577999999.9962,8017620.62311025,"r00083",8,3,"NO",413069.219625138,19.409871862121
5214.25588429626,13783999999.9943,8403250.45561103,"r00084",8,3,"NO",416190.88474912,20.1908565601491
5100.53395435032,13607999999.9959,8391635.27548697,"r00085",8,3,"NO",413525.297074009,20.2929188005277
5074.19827498026,13911999999.9953,8485265.57101833,"r00086",8,3,"NO",418118.820417002,20.2939096655724
5135.60341829507,13973999999.9956,8238509.21260783,"r00087",8,3,"NO",419049.475557481,19.659991703003
5135.88145804015,14019999999.9979,8522985.62449645,"r00088",8,3,"NO",419738.628211997,20.305459282608
5382.6945257444,13965999999.9951,8343359.60795018,"r00089",8,3,"NO",418929.50719671,19.9159034267608
5218.1365935706,13529999999.9967,8184142.66099783,"r00090",8,3,"NO",412338.446439618,19.8481192614094
5110.28664839395,13977999999.9947,8446151.54107467,"r00091",8,3,"NO",419109.44686018,20.152615514516
5141.00137353805,14609999999.9952,8738130.47361152,"r00092",8,3,"NO",428479.491546243,20.3933458800524
5081.2983839708,14219999999.9952,8501259.87984228,"r00093",8,3,"NO",422721.882726843,20.1107636657071
5038.15216944562,13535999999.9936,8298011.69669267,"r00094",8,3,"NO",412429.863899168,20.119812901622
5192.8326164062,13551999999.9966,8307728.94802886,"r00095",8,3,"NO",412673.544785407,20.1314793570035
5071.89980707611,14161999999.9956,8685319.58390003,"r00096",8,3,"NO",421858.910822682,20.588209377781
5075.58760269202,13789999999.9958,8558766.57660099,"r00097",8,3,"NO",416281.456195157,20.5600476534043
5182.22522827549,13941999999.9961,8458455.03235407,"r00098",8,3,"NO",418569.395805936,20.2080111854994
5213.29400422834,13571999999.9957,8099556.38590491,"r00099",8,3,"NO",412977.943694368,19.6125640838077
5090.66529388253,13177999999.9937,8396847.59814193,"r00100",8,3,"NO",406939.346777805,20.6341501863341
4848.70681678286,13655999999.9943,9641793.95838299,"r00001",8,4,"NO",414253.97657671,23.2750788249767
4887.74022159533,13589999999.9949,9534104.37699644,"r00002",8,4,"NO",413251.711005626,23.0709374530978
4801.41426565125,13389999999.9972,9329679.57336059,"r00003",8,4,"NO",410199.588647081,22.7442440986636
4870.24345363429,13181999999.9978,9163185.7476321,"r00004",8,4,"NO",407001.102502751,22.5139089090555
4746.34398131446,13405999999.9968,9466600.83854089,"r00005",8,4,"NO",410444.593649446,23.064260036584
4737.98486780939,13241999999.9967,9355967.9500251,"r00006",8,4,"NO",407926.316477992,22.9354360630711
4789.40562895329,13750000000.0003,9181323.90298431,"r00007",8,4,"NO",415677.273792353,22.0876253811526
4842.49862892668,14063999999.9963,9770683.92813986,"r00008",8,4,"NO",420396.760596822,23.2415775855855
4701.53635969293,13649999999.9987,9292933.09740126,"r00009",8,4,"NO",414162.961750548,22.4378661436134
4803.12978206332,13667999999.9969,9337320.12983607,"r00010",8,4,"NO",414435.94626555,22.5301888361131
4884.37714299044,13605999999.9956,9444292.09031167,"r00011",8,4,"NO",413494.907561043,22.8401654231194
4781.91487949009,13681999999.9968,9816428.6647627,"r00012",8,4,"NO",414648.143304203,23.6741170153051
4810.70954518886,13867999999.9981,9479748.38483134,"r00013",8,4,"NO",417457.096813444,22.7083177102334
4661.5044037538,13947999999.9997,9371232.60557289,"r00014",8,4,"NO",418659.452692851,22.3839030632089
4810.27399068358,13347999999.9958,9311131.47624419,"r00015",8,4,"NO",409555.753177041,22.7347104857277
4824.92349139336,13353999999.9964,9203172.56916732,"r00016",8,4,"NO",409647.79162606,22.4660617176432
4627.47080882414,14091999999.9959,9549131.80960352,"r00017",8,4,"NO",420815.036206523,22.69199289
4701.62204352908,13925999999.9946,9647838.35691904,"r00018",8,4,"NO",418329.149325621,23.0627924744716
4729.89154442211,13559999999.9964,9793316.73346539,"r00019",8,4,"NO",412795.331284966,23.7243883136477
4743.16574337405,13557999999.9963,9630547.91789031,"r00020",8,4,"NO",412764.888028809,23.3318002504567
4671.89505242878,13587999999.9989,9902198.49914502,"r00021",8,4,"NO",413221.301372398,23.9634270214475
4695.17717862534,13141999999.998,9449712.69390847,"r00022",8,4,"NO",406383.122944203,23.2532114656886
4764.95122061553,13599999999.9971,9553402.79734506,"r00023",8,4,"NO",413403.72561849,23.1091357075998
4874.97224647207,13749999999.9967,9888822.30445725,"r00024",8,4,"NO",415677.273792299,23.7896631062837
4784.96928562997,12971999999.9947,9274363.56046769,"r00025",8,4,"NO",403746.157392737,22.970778521729
4713.3255022462,13761999999.9955,9722956.28762957,"r00026",8,4,"NO",415858.620681061,23.3804370141614
4711.44964641384,13801999999.9954,9715549.10651832,"r00027",8,4,"NO",416462.539995288,23.3287467022322
4732.36405053441,13473999999.9974,9158065.97836676,"r00028",8,4,"NO",411484.237435461,22.2561768962126
4731.66202570299,13203999999.9977,9048799.16335797,"r00029",8,4,"NO",407340.591633057,22.2143320582923
4826.77389469266,13697999999.9957,9536544.00188117,"r00030",8,4,"NO",414890.521313078,22.9856878187989
4771.60015556521,13817999999.9971,9318197.40861767,"r00031",8,4,"NO",416703.862652099,22.3616775455651
4885.45226513756,13563999999.9974,9261860.24010263,"r00032",8,4,"NO",412856.211062805,22.4336221471879
4654.55877326314,13593999999.9963,9523015.34154831,"r00033",8,4,"NO",413312.52356002,23.0407132586328
4862.14050857725,13715999999.9965,9470723.91605994,"r00034",8,4,"NO",415163.027432004,22.8120600590116
4832.7872532058,13829999999.9952,9519710.92323358,"r00035",8,4,"NO",416884.762969969,22.8353534809315
4753.44429997676,13851999999.9961,9830353.2806855,"r00036",8,4,"NO",417216.209836165,23.5617721673512
4861.17978318242,13761999999.9959,9605032.99425872,"r00037",8,4,"NO",415858.620681067,23.0968711879249
4751.46397568277,13575999999.9985,9453082.69477598,"r00038",8,4,"NO",413038.796556112,22.8866701471995
4727.50024654145,13713999999.9945,9125726.3497947,"r00039",8,4,"NO",415132.757807972,21.9826698282769
4775.39241370209,13527999999.9986,9242526.87365986,"r00040",8,4,"NO",412307.969448849,22.4165613049264
4808.30465510487,13805999999.9955,9348774.99692105,"r00041",8,4,"NO",416522.88376725,22.4448052226227
4820.99339577368,13483999999.9986,9502783.57288431,"r00042",8,4,"NO",411636.904764382,23.085353773913
4769.88833376957,1.3616e+10,9020621.01208356,"r00043",8,4,"NO",413646.832799569,21.8075428041642
4718.61037940725,13379999999.996,9467477.71079926,"r00044",8,4,"NO",410046.386180973,23.0887968529024
4710.3012828042,13341999999.9976,9385999.52118317,"r00045",8,4,"NO",409463.694039838,22.9226660575919
4850.71141556417,13641999999.997,9578466.81073277,"r00046",8,4,"NO",414041.577527004,23.1340699355442
4744.8367273437,12541999999.9951,9082471.04601285,"r00047",8,4,"NO",396998.010379437,22.8778754768371
4613.10366052428,13349999999.9979,9471064.59899977,"r00048",8,4,"YES",409586.434958078,23.1234821045017
4712.27113691004,14267999999.998,9648064.43640655,"r00049",8,4,"NO",423434.736323854,22.7852455378801
4766.64956233809,13483999999.9942,9404760.99010689,"r00050",8,4,"NO",411636.904764315,22.847225021021
4701.96569874375,13501999999.996,9213013.45967021,"r00051",8,4,"NO",411911.563366492,22.3664841656146
4737.05611979214,13457999999.9979,9423599.22305028,"r00052",8,4,"NO",411239.85182375,22.9150924485039
4740.95165111998,13779999999.9969,9826654.90878065,"r00053",8,4,"NO",416130.492833475,23.6143591445797
4840.71794339029,13573999999.9974,9365382.98021751,"r00054",8,4,"NO",413008.371246006,22.676012478786
4694.75486267261,13583999999.9969,9356866.08180103,"r00055",8,4,"NO",413160.47539112,22.6470503330294
4629.69216926804,13695999999.9962,9454504.82627181,"r00056",8,4,"NO",414860.231806106,22.7896146736248
4733.69176614764,13439999999.9977,9430653.76269785,"r00057",8,4,"NO",410964.744299263,22.9475980446402
4725.06136616612,13421999999.9962,9589426.82297761,"r00058",8,4,"NO",410689.452489202,23.3495814534699
4935.4650140831,13791999999.9976,9456414.20030432,"r00059",8,4,"NO",416311.642298425,22.71474837479
4711.94963242931,13713999999.9968,9101092.40653527,"r00060",8,4,"NO",415132.757808006,21.9233299115952
4794.70442828944,13315999999.9949,9503909.80163003,"r00061",8,4,"NO",409064.531707092,23.2332775515117
4762.48729072945,13477999999.9985,9673455.95024507,"r00062",8,4,"NO",411545.311163078,23.5052026784285
