"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
35,4861.326096,4854.230144,5762,5659117.524000,108283924.481035,12336876.243998,5659117.524001,90287930.713025,0.113931,1.436834,9448.400000,0,0.998632
36,4947.479042,4940.741053,5773,5771422.558000,108283924.481035,12309677.360998,5771422.558001,90202824.562025,0.113680,0.966567,32042.220000,0,0.997351
37,4692.453680,4685.416783,5777,5769667.710000,108283924.481035,12321083.389998,5769667.710001,90193173.381025,0.113785,1.267230,2917.840000,0,0.999658
38,4952.857540,4947.120107,5776,5708250.898000,108283924.481035,12349159.632998,5708250.898001,90226513.950025,0.114044,0.029182,18.500000,0,0.999992
39,4818.773855,4811.942690,5761,5739836.752000,108283924.481035,12293884.512998,5739836.752001,90250203.216025,0.113534,1.091328,139293.540000,0,0.999499
40,4678.119325,4672.331004,5773,5759139.156000,108283924.481035,12315819.071998,5759139.156001,90208966.253025,0.113736,0.029182,18.500000,0,0.999992
41,4850.067621,4844.066492,5773,5671400.898000,108283924.481035,12359688.226998,5671400.898001,90252835.356025,0.114141,0.329728,215.540000,0,0.999989
42,4792.138707,4785.516935,5773,5722289.086000,108283924.481035,12334244.113998,5722289.086001,90227391.281025,0.113907,0.899483,1750.300000,0,0.999733
43,4785.867108,4780.093736,5757,5745101.016000,108283924.481035,12280723.794998,5745101.016001,90258099.670025,0.113412,0.028271,18.000000,0,0.999992
44,4683.694644,4677.974759,5767,5690703.318000,108283924.481035,12334244.086998,5690703.318001,90258977.076025,0.113907,0.029182,18.500000,0,0.999992
45,4744.177726,4737.364140,5766,5739836.736000,108283924.481035,12307045.256998,5739836.736001,90237042.488025,0.113655,1.073750,50607.520000,0,0.998972
46,4842.964845,4835.774980,5754,5752120.096000,108283924.481035,12269317.804998,5752120.096001,90262486.580025,0.113307,1.437745,9448.900000,0,0.998632
47,4845.519051,4839.710622,5767,5704741.394000,108283924.481035,12327225.058998,5704741.394001,90251958.028025,0.113842,0.103688,28525.840000,0,0.997351
48,4891.412962,4884.193303,5765,5706496.146000,108283924.481035,12321083.389998,5706496.146001,90256344.945025,0.113785,1.513162,37956.740000,0,0.997351
49,4798.467239,4792.665662,5775,5771422.556000,108283924.481035,12314941.652998,5771422.556001,90197560.272025,0.113728,0.030154,27.940000,0,0.999992
50,4779.074743,4773.383845,5777,5662627.076000,108283924.481035,12374603.693998,5662627.076001,90246693.711025,0.114279,0.028271,18.000000,0,0.999992
51,4744.235830,4738.429961,5751,5776686.838000,108283924.481035,12249137.988998,5776686.838001,90258099.654025,0.113121,0.029182,18.500000,0,0.999992
52,4875.126018,4869.339452,5764,5757384.402000,108283924.481035,12293007.118998,5757384.402001,90233532.960025,0.113526,0.029182,18.500000,0,0.999992
53,4740.187634,4733.327580,5756,5787215.402000,108283924.481035,12257034.426998,5787215.402001,90239674.652025,0.113193,1.072839,50607.020000,0,0.998972
54,4925.158254,4913.608772,5784,5817046.408000,108283924.481035,12315819.075998,5817046.408001,90151058.997025,0.113736,5.732436,7583.420000,0,0.998647
55,4963.402298,4957.403215,5768,5738081.954000,108283924.481035,12313186.928998,5738081.954001,90232655.598025,0.113712,0.261001,87646.340000,0,0.991856
56,4741.646753,4735.846149,5747,5771422.482000,108283924.481035,12241241.562998,5771422.482001,90271260.436025,0.113048,0.029182,18.500000,0,0.999992
57,4787.880631,4782.113367,5744,5738082.036000,108283924.481035,12250015.355998,5738082.036001,90295827.089025,0.113129,0.029182,18.500000,0,0.999992
58,4897.117147,4889.977754,5769,5720534.336000,108283924.481035,12324592.910998,5720534.336001,90238797.234025,0.113817,1.418859,52013.900000,0,0.998972
59,4785.976866,4780.217532,5781,5731062.934000,108283924.481035,12350914.362998,5731062.934001,90201947.184025,0.114060,0.028271,18.000000,0,0.999992
60,4784.114217,4778.296976,5777,5788970.148000,108283924.481035,12311432.175998,5788970.148001,90183522.157025,0.113696,0.028271,18.000000,0,0.999992
61,4863.183245,4857.401099,5766,5753874.864000,108283924.481035,12300026.189998,5753874.864001,90230023.427025,0.113591,0.028271,18.000000,0,0.999992
62,4836.297254,4829.433478,5781,5708251.018000,108283924.481035,12362320.338998,5708251.018001,90213353.124025,0.114166,1.155525,32502.500000,0,0.997351
63,4852.136732,4844.895798,5783,5771422.478000,108283924.481035,12335998.891998,5771422.478001,90176503.111025,0.113923,1.469512,35915.160000,0,0.997351
64,4708.396760,4702.467400,5773,5718779.564000,108283924.481035,12335998.846998,5718779.564001,90229146.070025,0.113923,0.210580,6734.700000,0,0.998489
65,4896.701364,4890.992202,5756,5708250.990000,108283924.481035,12296516.644998,5708250.990001,90279156.846025,0.113558,0.000911,0.500000,0,1.000000
66,4800.325551,4793.850019,5769,5706496.198000,108283924.481035,12331611.962998,5706496.198001,90245816.320025,0.113882,0.769036,11304.500000,0,0.999839
67,4844.650398,4838.494498,5764,5746855.814000,108283924.481035,12298271.410998,5746855.814001,90238797.256025,0.113574,0.409044,267.540000,0,0.999986
68,4846.088838,4840.374217,5778,5685439.012000,108283924.481035,12365829.871998,5685439.012001,90232655.597025,0.114198,0.029182,18.500000,0,0.999992
69,4719.661998,4713.134476,5787,5767912.978000,108283924.481035,12348282.221998,5767912.978001,90167729.281025,0.114036,0.759609,35393.520000,0,0.999281
70,4867.414565,4860.849789,5764,5704741.440000,108283924.481035,12319328.608998,5704741.440001,90259854.432025,0.113769,0.860034,2309.490000,0,0.999693
71,4719.323024,4713.282706,5781,5746855.800000,108283924.481035,12343017.941998,5746855.800001,90194050.739025,0.113988,0.293462,28672.540000,0,0.997351
72,4822.435256,4812.054655,5759,5650343.732000,108283924.481035,12333366.725998,5650343.732001,90300214.023025,0.113898,4.730257,10336.840000,0,0.999247
73,4655.239113,4649.541627,5759,5657362.790000,108283924.481035,12329857.168998,5657362.790001,90296704.522025,0.113866,0.040123,592.020000,0,0.999988
74,4945.287743,4939.497667,5785,5760893.902000,108283924.481035,12346527.472998,5760893.902001,90176503.106025,0.114020,0.029182,18.500000,0,0.999992
75,4798.594427,4792.701827,5765,5699477.136000,108283924.481035,12324592.885998,5699477.136001,90259854.459025,0.113817,0.193123,133869.500000,0,0.999499
76,4891.012891,4885.277408,5763,5734572.416000,108283924.481035,12301780.983998,5734572.416001,90247571.081025,0.113607,0.000911,0.500000,0,1.000000
77,4876.603268,4870.390413,5775,5724043.896000,108283924.481035,12338631.010998,5724043.896001,90221249.574025,0.113947,0.488811,138219.300000,0,0.999499
78,4799.918223,4793.727479,5770,5783705.892000,108283924.481035,12295639.270998,5783705.892001,90204579.318025,0.113550,0.407038,219.100000,0,0.999894
79,4745.461804,4739.712088,5772,5720534.344000,108283924.481035,12332489.346998,5720534.344001,90230900.790025,0.113890,0.029182,18.500000,0,0.999992
80,4962.941906,4956.667999,5784,5839858.304000,108283924.481035,12304413.134998,5839858.304001,90139653.042025,0.113631,0.434049,703.800000,0,0.999756
81,4780.177314,4774.366655,5772,5727553.392000,108283924.481035,12328979.794998,5727553.392001,90227391.294025,0.113858,0.083106,877.980000,0,0.999963
82,4754.799962,4747.399699,5768,5683684.280000,108283924.481035,12340385.769998,5683684.280001,90259854.431025,0.113963,1.716580,139788.940000,0,0.999499
83,4736.357442,4730.607726,5757,5720534.284000,108283924.481035,12293007.133998,5720534.284001,90270383.063025,0.113526,0.029182,18.500000,0,0.999992
84,4956.308645,4950.518569,5792,5760893.856000,108283924.481035,12364952.521998,5760893.856001,90158078.103025,0.114190,0.029182,18.500000,0,0.999992
85,4913.492020,4907.674779,5772,5788970.150000,108283924.481035,12298271.453998,5788970.150001,90196682.877025,0.113574,0.028271,18.000000,0,0.999992
86,4827.149254,4821.349598,5773,5695967.530000,108283924.481035,12347404.873998,5695967.530001,90240552.077025,0.114028,0.103688,28525.840000,0,0.997351
87,4642.936783,4637.198507,5768,5710005.702000,108283924.481035,12327225.081998,5710005.702001,90246693.697025,0.113842,0.028271,18.000000,0,0.999992
88,4795.333549,4788.168251,5751,5727553.394000,108283924.481035,12273704.703998,5727553.394001,90282666.383025,0.113347,1.437745,9448.900000,0,0.998632
89,4825.317206,4818.213398,5769,5787215.372000,108283924.481035,12291252.376998,5787215.372001,90205456.732025,0.113509,1.316593,28019.160000,0,0.999910
90,4872.299050,4866.549334,5773,5720534.346000,108283924.481035,12335121.498998,5720534.346001,90228268.636025,0.113915,0.029182,18.500000,0,0.999992
91,4921.568040,4915.569868,5778,5738081.944000,108283924.481035,12339508.413998,5738081.944001,90206334.123025,0.113955,0.260090,87645.840000,0,0.991856
92,4840.944308,4834.085398,5757,5720534.342000,108283924.481035,12293007.123998,5720534.342001,90270383.015025,0.113526,1.138376,53781.020000,0,0.998908
93,4889.084031,4883.297947,5771,5727553.358000,108283924.481035,12326347.683998,5727553.358001,90230023.439025,0.113834,0.058531,580.860000,0,0.999992
94,4765.190820,4758.280795,5775,5666136.656000,108283924.481035,12367584.620998,5666136.656001,90250203.204025,0.114214,1.243888,3364.990000,0,0.999552
95,4828.376896,4822.618406,5777,5729308.174000,108283924.481035,12341263.164998,5729308.174001,90213353.142025,0.113971,0.029182,18.500000,0,0.999992
96,4767.668566,4761.957455,5767,5681929.504000,108283924.481035,12338630.995998,5681929.504000,90263363.981025,0.113947,0.029182,18.500000,0,0.999992
97,4778.313732,4772.332850,5759,5676665.222000,108283924.481035,12320205.965998,5676665.222001,90287053.293025,0.113777,0.304217,962.500000,0,0.999858
98,4727.825938,4722.022735,5740,5774932.090000,108283924.481035,12221061.709998,5774932.090001,90287930.681025,0.112861,0.028271,18.000000,0,0.999992
99,4806.772777,4800.925108,5767,5718779.536000,108283924.481035,12320205.990998,5718779.536001,90244938.954025,0.113777,0.128890,4891.020000,0,0.999901
100,4760.720857,4754.926427,5740,5766158.236000,108283924.481035,12225448.684998,5766158.236001,90292317.560025,0.112902,0.028271,18.000000,0,0.999992
