"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
91,32806.583179,9853.791556,8415,7647266.343000,108283924.481035,18325889.690996,7647266.343001,82310768.447022,0.169239,10.992595,5265.200000,0,0.999025
92,34066.696525,9787.120732,9263,8092976.874000,108283924.481035,20335095.652996,8092976.874001,79855851.954020,0.187794,0.645171,237.900000,0,0.999796
93,32236.689650,8855.537258,9132,7792911.876000,108283924.481035,20140316.838996,7792911.876001,80350695.766021,0.185995,2.416765,593.440000,0,0.999520
94,33325.660980,9357.142355,8487,7989445.668000,108283924.481035,18344314.666996,7989445.668001,81950164.146022,0.169409,0.181621,78.640000,0,0.999998
95,34351.676094,9973.509760,9233,8124562.602000,108283924.481035,20240338.392996,8124562.602001,79919023.486021,0.186919,4.478528,910.000000,0,0.999614
96,34140.798373,9572.331727,9008,8189488.882000,108283924.481035,19615641.976996,8189488.882001,80478793.622021,0.181150,0.000000,0.000000,0,1.000000
97,33616.621089,9695.662857,8934,7973652.744000,108283924.481035,19528781.103996,7973652.744001,80781490.633021,0.180348,0.000000,0.000000,0,1.000000
98,32548.507225,8879.090591,9077,7885914.569000,108283924.481035,19949047.361996,7885914.569001,80448962.550021,0.184229,11.672927,2156.600000,0,0.998868
99,32742.090702,8969.318416,8951,7922764.586000,108283924.481035,19598971.736996,7922764.586001,80762188.158020,0.180996,4.478528,910.000000,0,0.999614
100,33554.468530,9256.855555,8892,8096486.298000,108283924.481035,19356814.179996,8096486.298001,80830624.003021,0.178760,8.154081,1158.100000,0,0.999495
